City_ID,City,Country,Date,Latitude,Longitude,Max Temp,Humidity,Cloudiness,Wind Speed
297,chekhov,RU,2021-12-29 19:54:45,55.1431,37.4711,5.34,96,87,5.57
298,puerto carreno,CO,2021-12-29 19:54:46,6.189,-67.4859,91.38,49,40,12.66
299,domoni,KM,2021-12-29 19:54:46,-12.2569,44.5319,79.68,83,83,4.68
300,amurzet,RU,2021-12-29 19:54:47,47.6967,131.0981,-24.18,94,21,5.44
301,honiara,SB,2021-12-29 19:54:47,-9.4333,159.95,79.81,87,99,4.25
302,madang,PG,2021-12-29 19:54:48,-5.2246,145.7966,76.8,90,100,4.54
303,saint-philippe,RE,2021-12-29 19:54:48,-21.3585,55.7679,76.59,83,72,14.18
304,seoul,KR,2021-12-29 19:54:49,37.5683,126.9778,26.11,63,0,6.91
305,niquero,CU,2021-12-29 19:54:50,20.0431,-77.5828,83.1,55,15,1.39
306,honningsvag,NO,2021-12-29 19:54:51,70.9821,25.9704,19.72,81,100,9.55
307,invermere,CA,2021-12-29 19:54:52,50.5167,-116.0354,3.31,88,88,2.66
308,erzin,TR,2021-12-29 19:54:52,36.9559,36.2,43.32,62,100,6.6
309,iskateley,RU,2021-12-29 19:54:53,67.6803,53.1512,-2.24,96,98,10.65
310,duobao,CN,2021-12-29 19:54:53,30.67,112.6895,39.07,45,6,4.59
311,pingliang,CN,2021-12-29 19:54:54,35.5392,106.6861,22.87,73,99,3.83
312,wooster,US,2021-12-29 19:51:09,40.8051,-81.9351,48.49,93,90,5.75
313,black forest,US,2021-12-29 19:52:01,39.0131,-104.7008,38.84,30,40,8.01
314,dombarovskiy,RU,2021-12-29 19:54:55,50.7587,59.5386,-6.9,89,100,5.19
315,wangkui,CN,2021-12-29 19:54:55,46.8333,126.5,-27.22,100,75,3.96
316,bubaque,GW,2021-12-29 19:54:55,11.2833,-15.8333,79.99,66,0,10.94
317,vila,PT,2021-12-29 19:54:56,42.0304,-8.1588,50.32,94,96,4.23
318,shimoda,JP,2021-12-29 19:54:56,34.6667,138.95,48.31,71,38,20.83
319,isangel,VU,2021-12-29 19:52:47,-19.55,169.2667,78.91,94,75,4.61
320,marfino,RU,2021-12-29 19:54:57,55.7028,37.3822,5.34,84,75,6.71
321,sorland,NO,2021-12-29 19:55:03,67.667,12.6934,35.46,63,100,24.38
322,saint-georges,GD,2021-12-29 19:52:34,12.0564,-61.7485,85.68,58,20,23.02
323,beloha,MG,2021-12-29 19:55:03,-25.1667,45.05,74.82,79,20,3.06
324,novosergiyevka,RU,2021-12-29 19:55:04,52.0934,53.6528,3.43,88,100,5.79
325,betsiamites,CA,2021-12-29 19:55:04,48.9413,-68.646,28.49,88,96,3.91
326,vila velha,BR,2021-12-29 19:55:05,-20.3297,-40.2925,82.35,83,75,5.75
327,havoysund,NO,2021-12-29 19:55:05,70.9963,24.6622,9.48,89,100,14.05
328,vanimo,PG,2021-12-29 19:55:05,-2.6741,141.3028,77.31,90,100,6.93
329,iwanai,JP,2021-12-29 19:55:06,42.9744,140.5089,27.45,83,99,5.73
330,ramhormoz,IR,2021-12-29 19:55:06,31.28,49.6035,52.88,72,89,2.01
331,viedma,AR,2021-12-29 19:50:24,-40.8135,-62.9967,101.32,13,67,21.61
332,vao,NC,2021-12-29 19:55:07,-22.6667,167.4833,77.76,82,100,9.6
333,severodvinsk,RU,2021-12-29 19:55:07,64.5635,39.8302,19.51,89,100,10.8
334,nalut,LY,2021-12-29 19:55:08,30.3333,10.85,55.63,46,0,8.25
335,zabaykalsk,RU,2021-12-29 19:55:08,49.6333,117.3167,-15.9,88,3,5.75
336,rawson,AR,2021-12-29 19:55:09,-43.3002,-65.1023,93.9,18,56,7.85
337,kruisfontein,ZA,2021-12-29 19:55:09,-34.0033,24.7314,62.89,82,0,4.45
338,nea stira,GR,2021-12-29 19:55:09,38.1833,24.2,57.78,87,98,4.43
339,marystown,CA,2021-12-29 19:50:49,47.1666,-55.1483,36.86,100,100,7.0
340,paracelis,PH,2021-12-29 19:55:10,17.2667,121.4667,67.93,92,99,2.77
341,west bay,KY,2021-12-29 19:55:11,19.3667,-81.4167,85.06,70,20,7.0
342,monroe,US,2021-12-29 19:52:01,43.1501,-77.6831,39.96,91,90,5.75
343,tocopilla,CL,2021-12-29 19:51:53,-22.092,-70.1979,70.75,71,6,12.88
344,rawlins,US,2021-12-29 19:55:11,41.7911,-107.2387,19.83,68,100,19.13
345,xiaoshi,CN,2021-12-29 19:55:12,41.2971,124.1209,1.42,70,89,2.46
346,bandarbeyla,SO,2021-12-29 19:55:13,9.4942,50.8122,76.57,64,3,13.62
347,zhigansk,RU,2021-12-29 19:55:13,66.7697,123.3711,-45.78,99,65,6.06
348,bethel,US,2021-12-29 19:55:13,41.3712,-73.414,42.69,88,100,1.81
349,kryzhanivka,UA,2021-12-29 19:55:14,46.5617,30.7949,25.05,100,90,4.47
350,rovinj,HR,2021-12-29 19:55:14,45.08,13.64,45.19,84,100,4.29
351,itamaraca,BR,2021-12-29 19:55:15,-7.7478,-34.8256,84.88,67,0,9.6
352,padilla,CO,2021-12-29 19:55:15,3.2204,-76.3139,83.89,68,100,0.22
353,sobolevo,RU,2021-12-29 19:55:16,54.4299,31.8996,6.37,99,98,5.19
354,kupang,ID,2021-12-29 19:55:16,-10.1667,123.5833,79.36,82,95,5.14
355,padang,ID,2021-12-29 19:55:17,-0.9492,100.3543,76.51,87,99,4.21
356,galesong,ID,2021-12-29 19:55:17,-5.3166,119.3661,75.22,83,100,7.78
357,yar-sale,RU,2021-12-29 19:55:18,66.8333,70.8333,-19.77,99,97,6.17
358,xuddur,SO,2021-12-29 19:55:18,4.1213,43.8894,75.02,30,28,10.69
359,la fria,VE,2021-12-29 19:55:19,8.2203,-72.2439,86.11,66,65,4.81
360,khorramshahr,IR,2021-12-29 19:55:19,30.4397,48.1664,55.36,88,75,2.3
361,moose factory,CA,2021-12-29 19:55:20,51.2585,-80.6094,1.4,78,40,8.05
362,san cristobal,VE,2021-12-29 19:55:20,7.7669,-72.225,77.18,42,40,4.21
363,kangaatsiaq,GL,2021-12-29 19:55:20,68.3065,-53.4641,7.05,97,99,6.55
364,qaqortoq,GL,2021-12-29 19:55:21,60.7167,-46.0333,13.06,66,0,5.44
365,srivardhan,IN,2021-12-29 19:55:21,18.0333,73.0167,71.69,71,7,6.96
366,codrington,AU,2021-12-29 19:55:22,-38.2667,141.9667,49.32,92,58,6.2
367,kavaratti,IN,2021-12-29 19:55:22,10.5669,72.642,80.96,71,5,11.05
368,tessalit,ML,2021-12-29 19:55:23,20.1986,1.0114,69.89,19,78,9.37
369,fortuna,US,2021-12-29 19:55:23,40.5982,-124.1573,48.97,85,75,1.99
370,ode,NG,2021-12-29 19:55:29,7.7899,5.7117,77.59,32,97,0.96
371,tabuk,PH,2021-12-29 19:55:29,17.4189,121.4443,68.13,92,100,2.3
372,aksha,RU,2021-12-29 19:55:30,50.2814,113.2867,-3.59,92,11,4.12
373,santa isabel,BR,2021-12-29 19:55:30,-23.3156,-46.2214,76.3,79,94,9.08
374,kiama,AU,2021-12-29 19:55:31,-34.6833,150.8667,63.0,89,1,4.52
375,halifax,CA,2021-12-29 19:52:20,44.6453,-63.5724,35.1,87,90,1.01
376,marawi,PH,2021-12-29 19:55:31,7.9986,124.2928,64.65,95,100,1.59
377,shangzhi,CN,2021-12-29 19:55:32,45.2167,127.9667,-6.18,98,100,1.74
378,lodja,CD,2021-12-29 19:55:32,-3.4833,23.4333,70.2,94,97,1.54
379,namibe,AO,2021-12-29 19:55:33,-15.1961,12.1522,73.87,61,55,5.82
380,hamilton,US,2021-12-29 19:51:22,39.1834,-84.5333,50.74,82,75,1.99
381,kollam,IN,2021-12-29 19:55:33,8.8833,76.6,78.67,74,0,7.11
382,puerto escondido,MX,2021-12-29 19:55:34,15.85,-97.0667,85.23,51,0,8.72
383,qasigiannguit,GL,2021-12-29 19:55:34,68.8193,-51.1922,-1.8,92,88,4.54
384,yulara,AU,2021-12-29 19:55:35,-25.2406,130.9889,78.64,14,51,10.36
385,newtownards,GB,2021-12-29 19:55:35,54.5924,-5.6909,51.75,85,97,1.99
386,key west,US,2021-12-29 19:55:36,24.5557,-81.7826,81.0,75,0,9.17
387,bougouni,ML,2021-12-29 19:55:36,11.417,-7.479,78.06,14,0,5.59
388,itacare,BR,2021-12-29 19:55:36,-14.2775,-38.9967,84.09,75,100,5.39
389,cotonou,BJ,2021-12-29 19:53:04,6.3654,2.4183,84.18,79,20,8.05
390,soyo,AO,2021-12-29 19:55:37,-6.1349,12.3689,77.72,87,100,6.06
391,denpasar,ID,2021-12-29 19:55:38,-8.65,115.2167,78.46,88,40,3.44
392,porto novo,BJ,2021-12-29 19:55:38,6.4965,2.6036,84.02,72,98,8.05
393,batagay-alyta,RU,2021-12-29 19:55:38,67.8006,130.4114,-26.27,99,100,1.7
394,hudson bay,CA,2021-12-29 19:55:40,52.85,-102.3842,-9.47,88,100,9.19
395,koslan,RU,2021-12-29 19:55:40,63.4564,48.8989,15.93,92,100,9.86
396,vardo,NO,2021-12-29 19:55:41,70.3705,31.1107,19.38,86,75,13.8
397,udachnyy,RU,2021-12-29 19:55:41,66.4167,112.4,-31.56,81,36,2.15
398,catuday,PH,2021-12-29 19:55:42,16.2923,119.8062,74.64,72,18,7.83
399,caborca,MX,2021-12-29 19:55:42,30.5838,-111.101,58.1,44,35,12.82
400,constitucion,CL,2021-12-29 19:55:43,-35.3333,-72.4167,64.69,74,63,8.66
401,madison,US,2021-12-29 19:52:28,34.7334,-86.5667,73.38,94,90,0.0
402,boende,CD,2021-12-29 19:55:43,-0.2167,20.8667,71.64,98,100,3.49
403,sitka,US,2021-12-29 19:55:44,57.0531,-135.33,40.89,87,90,12.66
404,cordele,US,2021-12-29 19:55:44,31.9635,-83.7824,81.12,61,90,10.36
405,la ceiba,HN,2021-12-29 19:55:45,15.7597,-86.7822,85.82,62,20,5.75
406,vestmannaeyjar,IS,2021-12-29 19:55:45,63.4427,-20.2734,34.05,62,100,13.96
407,laguna,US,2021-12-29 19:55:46,38.421,-121.4238,48.47,93,90,3.0
408,aswan,EG,2021-12-29 19:55:46,24.0934,32.907,60.1,33,0,11.5
409,narsaq,GL,2021-12-29 19:55:46,60.9167,-46.05,10.26,59,0,6.49
410,adelaide,AU,2021-12-29 19:55:47,-34.9333,138.6,76.48,31,0,10.36
411,soledade,BR,2021-12-29 19:55:47,-28.8183,-52.5103,87.04,22,99,13.18
412,pacific grove,US,2021-12-29 19:55:48,36.6177,-121.9166,54.07,85,100,1.01
413,makakilo city,US,2021-12-29 19:55:48,21.3469,-158.0858,74.01,75,75,4.61
414,merauke,ID,2021-12-29 19:55:54,-8.4667,140.3333,79.52,87,100,14.32
415,novobirilyussy,RU,2021-12-29 19:55:54,56.9514,90.6661,19.72,90,100,7.29
416,rosarito,MX,2021-12-29 19:55:55,32.3333,-117.0333,58.62,71,100,11.9
417,kholodnyy,RU,2021-12-29 19:55:55,62.7167,147.95,-21.95,98,100,4.76
418,klaksvik,FO,2021-12-29 19:55:56,62.2266,-6.589,38.32,98,100,31.74
419,monrovia,LR,2021-12-29 19:55:56,6.3005,-10.7969,82.17,76,5,10.92
420,labuhan,ID,2021-12-29 19:55:57,-6.8844,112.2051,78.12,85,99,4.18
421,jacareacanga,BR,2021-12-29 19:55:57,-6.2222,-57.7528,95.31,52,20,6.91
422,azare,NG,2021-12-29 19:55:57,11.6765,10.1948,71.82,18,100,7.94
423,gayny,RU,2021-12-29 19:55:58,60.3071,54.3241,8.1,92,100,8.39
424,salto del guaira,PY,2021-12-29 19:55:59,-24.0625,-54.3069,99.09,24,88,2.77
425,shemonaikha,KZ,2021-12-29 19:55:59,50.6328,81.9056,17.06,93,100,8.05
426,fare,PF,2021-12-29 19:56:00,-16.7,-151.0167,81.27,75,90,17.58
427,tacoronte,ES,2021-12-29 19:56:00,28.4769,-16.4102,65.21,75,0,10.0
428,verkhnevilyuysk,RU,2021-12-29 19:56:01,63.4453,120.3167,-37.53,99,77,3.83
429,puerto del rosario,ES,2021-12-29 19:56:01,28.5004,-13.8627,65.95,82,20,0.0
430,maarianhamina,AX,2021-12-29 19:56:02,60.0973,19.9348,35.46,93,90,8.05
431,hobyo,SO,2021-12-29 19:56:02,5.3505,48.5268,77.16,67,17,17.07
432,lisakovsk,KZ,2021-12-29 19:56:02,52.5369,62.4936,-17.18,96,5,3.98
433,kahului,US,2021-12-29 19:53:25,20.8947,-156.47,78.06,85,20,11.5
434,teknaf,BD,2021-12-29 19:56:03,20.8624,92.3058,64.96,65,55,6.04
435,pemangkat,ID,2021-12-29 19:56:04,1.1667,108.9667,77.67,86,87,3.22
436,santa marta,CO,2021-12-29 19:56:05,11.2408,-74.199,91.45,52,20,9.22
437,zhangye,CN,2021-12-29 19:56:05,38.9342,100.4517,15.31,59,94,5.19
438,rosetta,EG,2021-12-29 19:56:06,31.4044,30.4164,53.42,56,16,12.66
439,batemans bay,AU,2021-12-29 19:56:06,-35.7167,150.1833,59.09,86,9,2.82
440,maunabo,PR,2021-12-29 19:52:00,18.0072,-65.8993,83.7,75,5,14.38
441,grand baie,MU,2021-12-29 19:56:07,-20.0182,57.5802,77.47,78,15,7.0
442,kaeo,NZ,2021-12-29 19:56:07,-35.1,173.7833,66.33,73,42,8.25
443,tabou,CI,2021-12-29 19:56:08,4.423,-7.3528,80.13,82,93,7.54
444,santa rosa,PH,2021-12-29 19:56:08,14.3122,121.1114,76.98,80,100,14.43
445,deep river,CA,2021-12-29 19:56:09,46.1001,-77.4995,25.43,76,98,4.12
446,cairns,AU,2021-12-29 19:55:15,-16.9167,145.7667,78.06,94,90,4.61
447,puerto narino,CO,2021-12-29 19:56:09,-3.7703,-70.3831,78.75,87,74,2.82
448,samarai,PG,2021-12-29 19:56:10,-10.6167,150.6667,81.75,79,100,10.45
449,srednekolymsk,RU,2021-12-29 19:56:10,67.45,153.6833,-30.87,98,100,3.94
450,rio grande,BR,2021-12-29 19:54:02,-32.035,-52.0986,82.51,61,0,17.43
451,usinsk,RU,2021-12-29 19:56:12,65.9939,57.5281,-7.33,96,96,14.72
452,san jose,US,2021-12-29 19:51:19,37.3394,-121.895,53.42,85,75,13.8
453,tecoanapa,MX,2021-12-29 19:56:12,16.5167,-98.75,83.26,54,0,9.64
454,oak ridge,US,2021-12-29 19:56:14,36.0104,-84.2696,63.01,88,90,0.0
455,mount gambier,AU,2021-12-29 19:56:14,-37.8333,140.7667,46.31,93,21,4.61
456,christchurch,NZ,2021-12-29 19:56:15,-43.5333,172.6333,62.01,77,100,1.01
457,lakselv,NO,2021-12-29 19:56:15,70.0513,24.9718,3.02,85,40,3.44
458,valerianovsk,RU,2021-12-29 19:56:15,58.76,59.5522,2.48,87,100,8.48
459,tromso,NO,2021-12-29 19:56:16,69.6496,18.957,17.38,86,0,2.3
460,sao filipe,CV,2021-12-29 19:56:16,14.8961,-24.4956,76.64,68,0,6.58
461,cururupu,BR,2021-12-29 19:56:22,-1.8283,-44.8683,84.38,65,58,5.5
462,kualakapuas,ID,2021-12-29 19:56:22,-3.0091,114.3876,77.16,97,93,1.57
463,gorontalo,ID,2021-12-29 19:56:22,0.5412,123.0595,73.92,91,94,3.42
464,aksu,CN,2021-12-29 19:56:23,41.1231,80.2644,20.91,73,0,1.41
465,ejea de los caballeros,ES,2021-12-29 19:56:24,42.1263,-1.1372,56.39,82,29,6.49
466,vorontsovka,RU,2021-12-29 19:56:24,50.6132,40.3549,23.09,95,100,12.21
467,mount pleasant,US,2021-12-29 19:56:25,32.7941,-79.8626,80.26,74,1,1.01
468,sumbe,AO,2021-12-29 19:56:25,-11.2061,13.8437,77.29,86,100,7.78
469,colesberg,ZA,2021-12-29 19:56:26,-30.72,25.0972,68.11,27,2,9.89
470,lasa,IT,2021-12-29 19:56:27,46.6166,10.7002,45.01,97,100,5.86
471,narasannapeta,IN,2021-12-29 19:56:28,18.4167,84.05,69.08,87,0,5.88
472,severo-yeniseyskiy,RU,2021-12-29 19:56:28,60.3725,93.0408,9.21,96,100,3.69
473,creel,MX,2021-12-29 19:56:28,27.75,-107.6333,46.49,72,63,22.46
474,alyangula,AU,2021-12-29 19:56:29,-13.8483,136.4192,82.27,83,84,10.36
475,saint-joseph,RE,2021-12-29 19:56:30,-21.3667,55.6167,75.58,80,69,13.8
476,san carlos de bariloche,AR,2021-12-29 19:56:31,-41.1456,-71.3082,69.55,28,40,29.93
477,jieshi,CN,2021-12-29 19:56:31,22.8134,115.8257,59.95,78,0,9.57
478,yambio,SS,2021-12-29 19:56:32,4.5721,28.3955,78.98,45,95,2.8
479,kirishi,RU,2021-12-29 19:56:32,59.4471,32.0205,16.77,91,100,8.23
480,jinchang,CN,2021-12-29 19:56:33,38.4953,102.1739,16.03,62,100,3.62
481,komsomolskiy,UZ,2021-12-29 19:56:33,40.4272,71.7189,24.22,80,9,4.61
482,abbotsford,CA,2021-12-29 19:52:48,49.058,-122.2526,27.25,47,75,4.0
483,husavik,IS,2021-12-29 19:56:34,66.0449,-17.3389,24.71,82,100,3.13
484,americus,US,2021-12-29 19:56:34,32.0724,-84.2327,80.73,65,90,12.66
485,yumen,CN,2021-12-29 19:56:35,40.2833,97.2,14.9,51,20,13.0
486,westport,US,2021-12-29 19:56:35,41.1415,-73.3579,44.8,92,100,1.99
487,dindori,IN,2021-12-29 19:56:36,22.95,81.0833,50.81,97,34,5.79
488,sami,GM,2021-12-29 19:56:36,13.5833,-15.2,82.51,13,0,7.43
489,sinnamary,GF,2021-12-29 19:56:37,5.3833,-52.95,78.48,89,95,13.15
490,mackay,AU,2021-12-29 19:56:37,-21.15,149.2,75.18,88,90,27.63
491,syasstroy,RU,2021-12-29 19:56:38,60.1367,32.5691,20.5,89,100,11.48
492,hovd,MN,2021-12-29 19:56:38,48.0056,91.6419,-2.83,83,30,2.06
493,necochea,AR,2021-12-29 19:56:38,-38.5473,-58.7368,82.04,31,100,4.29
494,rorvik,NO,2021-12-29 19:56:39,64.8621,11.2373,35.71,100,75,12.66
495,zarichne,UA,2021-12-29 19:56:39,51.8126,26.129,18.63,89,96,5.99
496,geilo,NO,2021-12-29 19:56:40,60.5333,8.2076,15.39,83,100,2.89
497,huntington,US,2021-12-29 19:56:24,38.4193,-82.4452,63.37,72,100,3.65
498,juba,SS,2021-12-29 19:55:10,4.8517,31.5825,88.93,32,100,7.47
499,ormara,PK,2021-12-29 19:56:41,25.2088,64.6357,70.29,56,97,4.81
500,sawtell,AU,2021-12-29 19:56:41,-30.3833,153.1,64.18,96,75,9.22
501,coquimbo,CL,2021-12-29 19:56:42,-29.9533,-71.3436,73.13,53,0,13.8
502,russellville,US,2021-12-29 19:54:51,35.2784,-93.1338,55.18,87,100,3.4
503,ketchikan,US,2021-12-29 19:56:48,55.3422,-131.6461,25.66,96,100,8.5
504,port lavaca,US,2021-12-29 19:56:48,28.615,-96.6261,82.31,75,40,11.5
505,tazmalt,DZ,2021-12-29 19:56:49,36.3868,4.3989,54.86,63,7,3.6
506,bilma,NE,2021-12-29 19:56:49,18.6853,12.9164,65.61,17,14,6.4
507,ambilobe,MG,2021-12-29 19:56:50,-13.2,49.05,77.45,87,100,0.76
508,itarema,BR,2021-12-29 19:56:50,-2.9248,-39.9167,83.52,71,46,16.22
509,sale,MA,2021-12-29 19:56:51,34.0389,-6.8166,60.64,100,0,4.61
510,adrar,MR,2021-12-29 19:56:51,20.5022,-10.0711,69.58,17,0,9.48
511,hangu,CN,2021-12-29 19:56:52,39.2489,117.7892,30.24,32,0,13.85
512,rock sound,BS,2021-12-29 19:56:53,24.9,-76.2,77.76,69,84,8.19
513,derzhavinsk,KZ,2021-12-29 19:56:53,51.1,66.3167,-17.95,100,22,3.09
514,vila franca do campo,PT,2021-12-29 19:56:53,37.7167,-25.4333,63.19,85,100,6.82
515,mbanza-ngungu,CD,2021-12-29 19:56:54,-5.25,14.8667,69.17,93,100,1.72
516,kopavogur,IS,2021-12-29 19:56:54,64.1123,-21.913,30.65,61,0,11.5
517,kiunga,PG,2021-12-29 19:56:55,-6.1219,141.2906,72.43,99,98,1.79
518,uvat,RU,2021-12-29 19:56:55,59.1433,68.8953,-1.3,95,100,8.97
519,evensk,RU,2021-12-29 19:56:56,61.95,159.2333,-8.64,97,100,9.95
520,abha,SA,2021-12-29 19:56:56,18.2164,42.5053,53.42,82,0,8.05
521,pietermaritzburg,ZA,2021-12-29 19:56:57,-29.6168,30.3928,65.68,99,100,1.9
522,capao da canoa,BR,2021-12-29 19:56:57,-29.7456,-50.0097,74.08,77,41,16.42
523,vestmanna,FO,2021-12-29 19:56:58,62.1564,-7.1664,36.52,87,90,14.97
524,carnarvon,AU,2021-12-29 19:56:58,-24.8667,113.6333,78.87,61,38,9.22
525,puerto gaitan,CO,2021-12-29 19:56:58,4.3133,-72.0816,90.52,38,100,13.6
526,mega,ET,2021-12-29 19:56:59,4.05,38.3,63.03,41,92,9.42
527,poya,NC,2021-12-29 19:56:59,-21.35,165.15,77.9,87,100,5.82
528,duzce,TR,2021-12-29 19:57:00,40.8389,31.1639,46.85,78,100,7.54
529,barra,BR,2021-12-29 19:57:00,-11.0894,-43.1417,78.12,76,90,6.42
530,margate,GB,2021-12-29 19:57:01,51.3813,1.3862,54.97,86,100,4.0
531,rodniki,RU,2021-12-29 19:57:01,57.1051,41.7305,-0.2,96,99,6.35
532,rocky mountain house,CA,2021-12-29 19:54:15,52.3668,-114.9188,-7.49,54,4,2.3
533,bahia blanca,AR,2021-12-29 19:57:02,-38.7196,-62.2724,86.52,42,40,19.57
534,coos bay,US,2021-12-29 19:57:02,43.3665,-124.2179,43.93,91,40,16.11
535,floro,NO,2021-12-29 19:57:03,61.5996,5.0328,39.16,75,0,10.36
536,nouadhibou,MR,2021-12-29 19:57:03,20.931,-17.0347,76.98,33,0,4.61
537,livingston,GB,2021-12-29 19:57:03,55.9029,-3.5226,50.85,83,40,20.71
538,neyyattinkara,IN,2021-12-29 19:57:04,8.4,77.0833,78.66,78,1,4.41
539,jagtial,IN,2021-12-29 19:57:04,18.8,78.9333,68.88,72,89,4.56
540,ak-dovurak,RU,2021-12-29 19:57:05,51.1833,90.6,-12.73,98,100,0.47
541,kaka,TM,2021-12-29 19:57:05,37.3482,59.6143,43.05,37,100,0.96
542,kharp,RU,2021-12-29 19:57:06,66.8014,65.8081,-15.66,97,100,1.23
543,grao mogol,BR,2021-12-29 19:57:06,-16.5594,-42.8897,71.47,83,100,3.56
544,poum,NC,2021-12-29 19:57:06,-20.2333,164.0167,80.29,82,98,16.64
545,launceston,AU,2021-12-29 19:57:07,-41.45,147.1667,57.79,92,99,3.44
546,nuuk,GL,2021-12-29 19:57:08,64.1835,-51.7216,2.21,72,99,7.05
547,novokizhinginsk,RU,2021-12-29 19:57:08,51.6115,109.5917,-7.55,98,27,4.36
548,biloxi,US,2021-12-29 19:57:09,30.396,-88.8853,81.55,88,90,8.05
549,krasnoarmeysk,RU,2021-12-29 19:57:09,51.0239,45.6969,7.07,95,100,12.24
550,cedar city,US,2021-12-29 19:57:15,37.6775,-113.0619,28.4,83,64,9.89
